instance,avgDistance,maxDistance,symmetry_index,distanceMedian,depotTask-x,depotTask-y,N_Tasks,convex_hull_points,convex_hull_length,points_inside_hull,convex_hull_area,average_timespan,std_deviation_timespan,highest_last_time,highest_early_time,lowest_early_time,Q1_early_time,Q2_early_time,Q3_early_time,Q1_late_time,Q2_late_time,Q3_late_time,avgDemand,minDemand,maxDemand,totalDemand,capacity,avgService,timeByNumOfRequests,n_clusters
lr101.txt,11.32800479240228,25.298221281347036,0,10.0,35,35,107,10,258.1769802298352,96,4460.0,10.0,0.0,210,200,28,63.0,92.5,132.75,73.0,102.5,142.75,14.11320754716981,2,36,748,200,8.867924528301886,4.339622641509434,1
nyc-n2500-5.txt,11.356257497001199,48,1793,9.0,-73.985878,40.75898,2501,10,1.2323333032570247,0,0.08870062852350014,30.0,0.0,470,440,32,95.75,198.0,295.0,125.75,228.0,325.0,1.4144,0,6,1768,6,2.0,0.384,1
LR1_2_9.txt,24.41050660676038,67.26812023536856,0,23.600847442411894,70,70,211,14,518.7183201277799,191,18385.0,59.75714285714286,18.26245358335932,597,542,40,98.0,237.5,358.0,164.5,300.0,412.5,17.8,3,43,1869,200,9.047619047619047,6.038095238095238,1
poa-n2500-3.txt,20.971611355457817,58,1689,20.0,-51.1343821,-30.155515,2501,11,0.7902341071280027,0,0.04168765754775508,146.6504,99.2472557798955,480,403,72,67.0,169.5,273.0,220.0,322.0,425.0,34.692,10,60,43365,100,5.0,0.384,4
ber-n1500-2.txt,4.912724850099933,22,297,5.0,13.2924693,52.632521,1501,8,0.9471001007366182,0,0.04610096117287932,158.204,113.7229603788669,480,389,75,41.0,153.0,248.0,211.0,316.5,416.25,35.80266666666667,10,60,26852,100,15.0,0.64,4
LC2_10_6.txt,30.8190867554084,269.2842364491468,0,23.706539182259394,250,250,1019,14,1620.122942915847,707,187351.0,501.21414538310415,89.8665093636815,3777,3298,329,684.75,1482.5,2321.25,1180.5,2009.5,2821.0,19.174852652259332,10,50,9760,700,86.8172888015717,7.6895874263261295,20
LRC1_4_1.txt,20.227083783330322,75.66372975210778,0,14.397228512251314,100,100,417,13,732.8497220450054,354,36856.0,30.0,0.0,743,713,38,99.0,153.0,284.0,129.0,183.0,314.0,18.01923076923077,1,40,3748,200,9.23076923076923,3.6778846153846154,4
LRC1_2_2.txt,19.54156035759863,79.93122043357026,0,12.041594578792296,70,70,207,13,521.3339049076442,188,18424.0,163.79611650485438,233.4147880617022,610,549,39,9.25,84.0,183.5,113.5,212.0,542.75,17.106796116504853,1,40,1762,200,9.41747572815534,6.155339805825243,8
LR1_10_7.txt,40.765006685016004,201.357890334598,0,31.32091952673165,250,250,1047,20,1929.4467806330276,1002,246052.5,876.6003824091778,848.0178975977601,1903,1722,48,0.0,9.0,783.25,814.25,1606.0,1720.0,18.636711281070745,1,46,9747,200,9.120458891013385,3.6806883365200767,1
LR2_4_10.txt,55.90522066332238,176.17321022221284,0,51.63279951157267,100,100,405,12,747.5626576363217,380,37716.5,476.1930693069307,61.05027429561192,3191,2717,380,390.75,1006.0,1656.25,867.0,1479.5,2114.25,17.668316831683168,1,48,3569,1000,9.801980198019802,15.905940594059405,1
LRC1_4_7.txt,18.99597120271849,67.446274915669,0,12.806248474865697,100,100,423,13,732.8497220450054,360,36856.0,88.9004739336493,29.337544484211094,743,636,57,88.0,126.0,255.5,175.25,221.0,344.5,18.00473933649289,3,50,3799,200,8.957345971563981,3.625592417061611,18
LR1_6_4.txt,33.01643601259842,165.07574019219177,0,25.179356624028344,150,150,627,19,1150.0224300386249,595,87418.5,820.7571884984026,464.58162685090224,1193,1148,17,0.0,0.0,0.0,998.25,1064.5,1105.75,18.357827476038338,1,46,5746,200,9.169329073482428,3.853035143769968,1
lr109.txt,13.421414249286252,35.608987629529715,0,11.704699910719626,35,35,107,10,258.1769802298352,95,4460.0,58.405660377358494,9.011290927860628,211,147,75,41.25,72.5,110.0,102.25,122.0,161.75,15.20754716981132,2,41,806,200,8.867924528301886,4.339622641509434,1
ber-n1000-5.txt,29.462537462537462,79,461,29.0,13.3199432,52.5768357,1001,16,1.45710424262328,0,0.12418089448949476,126.972,43.10938663446744,240,166,65,5.75,50.0,88.25,151.0,186.0,216.0,98.774,10,180,49387,300,10.0,0.48,1
bar-n600-3.txt,13.18136439267887,27,417,13.0,2.1458373,41.3950521,601,17,0.5463996751249923,0,0.01965675002469522,137.78333333333333,84.34079512443681,480,408,73,47.0,162.0,281.5,196.75,320.0,422.5,93.62333333333333,11,180,28087,300,10.0,1.6,2
LR2_8_3.txt,79.09457243753289,244.10038918445008,0,71.28625816794074,200,200,809,16,1536.7491506964802,774,157152.0,3386.329207920792,3232.610968137848,6738,6578,110,0.0,0.0,2523.5,2720.5,6478.5,6582.0,18.133663366336634,1,44,7326,1000,9.801980198019802,16.71039603960396,1
LRC1_2_10.txt,19.77371395025509,74.65252842335616,0,17.69180601295413,70,70,211,13,521.3339049076442,191,18424.0,150.0,0.0,591,441,159,51.0,82.0,226.0,201.0,232.0,376.0,17.35238095238095,1,40,1822,200,9.047619047619047,6.038095238095238,4
ber-n4000-3.txt,6.454886278430393,24,880,6.0,13.3975313,52.4017522,4001,14,0.8753158196867984,0,0.04557617830544608,142.843,92.09046286668344,480,392,81,63.0,168.0,269.0,211.0,314.0,418.0,34.8345,10,60,69669,100,10.0,0.24,2
LRC1_6_3.txt,27.505612765435426,171.40595088852663,0,20.615528128088304,150,150,629,17,1135.025216923937,598,86643.0,561.8407643312102,531.0279450891994,1189,1128,42,0.0,0.0,202.25,234.5,1008.5,1088.25,18.03503184713376,1,42,5663,200,9.10828025477707,3.840764331210191,10
LRC1_6_5.txt,26.549677682543837,110.45361017187261,0,20.12461179749811,150,150,631,17,1135.025216923937,601,86643.0,61.93015873015873,27.873094695625614,1158,1100,33,122.25,182.5,488.0,180.0,250.5,554.75,18.196825396825396,1,46,5732,200,9.047619047619047,3.8285714285714287,10
nyc-n3000-3.txt,10.725758080639787,45,2026,9.0,-73.790329,40.643715,3001,7,1.1353648755569337,0,0.0797855187414977,120.0,0.0,480,360,123,58.0,155.0,253.0,178.0,275.0,373.0,1.4233333333333333,1,6,2135,6,2.0,0.32,1
LRC2_8_9.txt,70.20638977768989,234.10467744152402,0,64.03124237432849,200,200,807,17,1508.5333140327161,750,154638.0,480.0,0.0,6223,5743,485,487.75,824.0,2330.25,967.75,1304.0,2810.25,17.94789081885856,1,50,7233,1000,9.851116625310175,15.605459057071961,16
lr206.txt,24.655149363606668,61.71709649683789,0,25.079999389197596,35,35,101,10,258.1769802298352,90,4460.0,422.39,315.9213476484298,980,740,258,13.5,213.0,460.25,453.5,708.5,966.0,15.12,2,36,756,1000,10.0,20.0,1
LC2_6_4.txt,27.780503882525245,142.8355697996826,0,20.60339420503115,150,150,613,16,1016.7654620928324,540,73822.0,2754.467320261438,1498.2444161856174,3712,3390,204,0.0,0.0,11.0,3542.75,3601.0,3634.0,19.248366013071895,10,40,5890,700,86.47058823529412,12.467320261437909,10
poa-n1500-1.txt,19.568287808127916,56,1195,18.0,-51.0982799,-30.126802,1501,17,0.7580414786415554,0,0.037236442980834505,124.81666666666666,38.758075144270116,240,168,72,17.0,51.0,91.0,150.0,184.0,212.0,35.568,10,60,26676,100,10.0,0.32,2
ber-n5000-6.txt,6.165166966606678,22,1490,6.0,13.3704281,52.5243194,5001,17,1.2453699381026544,0,0.08854956356943466,140.057,88.06753630595101,480,396,75,59.0,164.0,271.0,203.75,309.5,417.0,94.6384,10,180,236596,300,10.0,0.192,4
LRC1_6_6.txt,30.958044322228336,146.18481453283715,0,23.194827009486403,150,150,631,17,1135.025216923937,601,86643.0,60.0,0.0,1158,1098,67,123.0,181.5,480.75,183.0,241.5,540.75,17.8984126984127,1,42,5638,200,9.047619047619047,3.8285714285714287,10
LR1_8_7.txt,41.40394347233059,173.31185764395926,0,33.533564445488636,200,200,833,16,1536.7491506964802,797,157152.0,780.2776442307693,747.8353560702257,1673,1580,33,0.0,0.0,633.75,672.25,1420.5,1518.25,17.89423076923077,1,44,7444,200,9.23076923076923,4.0576923076923075,1
poa-n1000-6.txt,21.532467532467532,52,717,19.5,-51.1647505,-30.111755,1001,13,0.7702261565600835,0,0.03930688599055848,127.765,42.54275232045995,240,162,73,9.0,48.5,90.0,149.0,185.0,218.0,34.5,10,60,17250,100,10.0,0.48,1
LRC2_8_4.txt,67.31613164181715,254.4425278918601,0,57.47172954805607,200,200,809,17,1508.5333140327161,752,154638.0,4624.577970297029,2601.1749846658386,6274,5961,181,0.0,0.0,15.25,6006.75,6095.5,6154.0,18.06930693069307,1,50,7300,1000,9.801980198019802,15.566831683168317,20
poa-n4000-7.txt,21.392151962009496,58,2998,20.0,-51.0585423,-30.2282614,4001,20,0.8002478091645331,0,0.04334290164554096,156.003,112.23007168758292,480,398,86,60.0,161.0,260.0,224.75,325.0,418.0,35.197,10,60,70394,100,5.0,0.24,1
poa-n200-5.txt,23.084577114427862,50,155,21.5,-51.1542344,-30.1060093,201,12,0.7469528789702011,0,0.03570028023279015,124.265,41.01468974647985,240,161,80,11.25,48.0,95.0,146.0,181.5,218.0,97.13,11,177,9713,300,5.0,2.4,1
LC1_8_10.txt,18.313982730545916,167.35590817177624,0,7.0710678118654755,200,200,839,17,1401.9341224954123,708,140543.5,474.8508353221957,91.21174684124885,1503,1068,399,178.25,320.0,578.5,663.25,821.5,1050.0,18.56801909307876,10,50,7780,200,81.83770883054892,4.0,18
LR1_2_10.txt,22.558297154333005,67.468511173732,0,20.309913235263913,70,70,209,14,518.7183201277799,190,18385.0,124.46153846153847,26.802670316494112,607,476,118,77.75,204.0,313.0,209.5,323.5,446.25,16.673076923076923,1,41,1734,200,9.23076923076923,6.096153846153846,1
lr111.txt,11.21616813514134,25.317977802344327,0,11.509204204852193,35,35,109,10,258.1769802298352,98,4460.0,93.0,54.04901753312724,211,178,53,29.0,50.0,87.0,113.75,166.0,195.0,12.88888888888889,1,35,696,200,8.518518518518519,4.2592592592592595,1
LC1_10_4.txt,21.711099886823273,206.82843131445927,0,7.280109889280518,250,250,1039,15,1879.2750748762905,920,237008.5,1167.033718689788,640.2323261329987,1732,1377,98,0.0,0.0,0.0,1399.5,1493.5,1568.0,18.227360308285164,10,40,9460,200,83.41040462427746,3.514450867052023,18
LR2_2_6.txt,57.47039629656882,163.1318485152424,0,50.348591543995056,70,70,201,14,518.7183201277799,182,18385.0,799.19,968.6020978193264,2516,2139,250,7.5,527.5,1211.75,773.25,1452.5,2393.75,18.04,1,43,1804,1000,10.0,25.35,1
bar-n400-1.txt,14.608478802992519,29,377,15.0,2.1636008,41.3722496,401,16,0.5788571050534802,0,0.01999468031586521,125.2675,40.32277202462648,240,162,73,15.75,60.0,105.0,151.75,200.5,228.0,34.39,10,60,6878,100,10.0,1.2,2
ber-n800-1.txt,6.054931335830212,19,309,6.0,13.3627012,52.4924723,801,16,1.0955180063228094,0,0.04713431781225008,121.4825,31.513206656098962,240,147,84,15.0,47.0,89.0,140.0,178.5,210.25,34.98,10,60,13992,100,10.0,0.6,2
LC1_10_5.txt,7.047252759842884,148.93287078412206,0,5.385164807134504,250,250,1059,15,1879.2750748762905,940,237008.5,120.648393194707,20.601154423496457,1490,1385,103,331.0,566.5,806.0,455.5,678.5,924.0,18.43100189035917,10,40,9750,200,80.13232514177693,3.448015122873346,20
ber-n2000-4.txt,29.079460269865066,68,822,29.0,13.258443,52.453049,2001,15,1.4796947729459657,0,0.13048078851320133,71.634,46.72984104402667,240,201,36,42.0,82.5,119.0,114.0,151.0,190.0,35.374,10,60,35374,100,10.0,0.24,1
lr202.txt,27.95386811653198,63.324560795950255,0,27.809658058074703,35,35,101,10,258.1769802298352,90,4460.0,328.81,371.2104981004713,980,849,172,13.5,284.5,530.5,377.75,630.0,965.25,15.82,1,41,791,1000,10.0,20.0,1
bar-n1500-1.txt,12.462358427714857,29,1064,12.0,2.1815885,41.3829494,1501,13,0.5808309927858225,0,0.021000414340280483,84.474,63.57888531055994,240,198,36,20.75,78.0,130.0,113.75,169.0,220.0,93.75466666666667,10,180,70316,300,5.0,0.32,4
LRC1_2_5.txt,20.96097153379861,104.5609869884557,0,14.422205101855956,70,70,215,13,521.3339049076442,196,18424.0,65.37383177570094,28.925952310912702,588,518,63,62.5,109.0,256.75,135.25,184.5,322.25,18.94392523364486,6,40,2027,200,8.69158878504673,5.925233644859813,8
nyc-n200-4.txt,11.522388059701493,44,170,10.0,-73.887367,40.768326,201,8,0.9408850885086326,0,0.03908329551999756,120.0,0.0,478,358,126,61.0,165.5,244.75,181.0,285.5,364.75,1.49,1,6,149,6,2.0,4.8,1
LR1_8_5.txt,39.14479823979177,182.25805880673698,0,33.06055050963308,200,200,839,16,1536.7491506964802,802,157152.0,30.0,0.0,1653,1623,33,315.25,628.5,915.0,345.25,658.5,945.0,18.052505966587113,1,45,7564,200,9.093078758949881,4.028639618138425,1
LRC2_4_10.txt,47.569358341278736,194.83326204732086,0,40.607881008493905,100,100,407,13,732.8497220450054,344,36856.0,600.0,0.0,3038,2438,608,150.0,368.5,869.0,750.0,968.5,1469.0,18.7192118226601,1,50,3800,1000,9.704433497536947,15.073891625615763,20
ber-n2500-3.txt,7.547381047580967,35,611,7.0,13.4517637,52.5047783,2501,10,1.2528367499597366,0,0.08368643666213571,122.028,32.50827611547558,240,161,65,20.0,50.0,92.0,144.0,179.0,215.0,95.8024,10,180,119753,300,15.0,0.192,4
poa-n800-2.txt,18.481897627965044,53,550,16.0,-51.1874061,-30.0460557,801,15,0.7635763085083473,0,0.03806366145924045,83.46625,61.92930534841723,240,194,41,21.0,71.0,116.0,105.0,156.5,204.0,92.5825,10,180,37033,300,10.0,0.6,2
bar-n4000-4.txt,5.329667583104224,18,2616,5.0,2.1522613,41.3908351,4001,20,0.4975526188359472,0,0.014449927513784634,74.708,51.32912658520501,240,196,35,25.0,82.0,134.0,103.0,161.0,211.0,34.8755,10,60,69751,100,5.0,0.12,2
poa-n3000-3.txt,7.001666111296235,28,1199,6.0,-51.1839408,-30.0859082,3001,14,0.6288070484567955,0,0.028181172598524373,131.16833333333332,45.08987318554898,240,155,74,0.75,42.0,91.0,144.0,191.0,223.0,34.766,10,60,52149,100,15.0,0.16,4
LC2_6_7.txt,29.522510698066142,134.46932735757994,0,24.062409858963605,150,150,609,16,1016.7654620928324,539,73822.0,610.608552631579,269.73555164566153,3688,3424,168,551.75,1365.5,2178.75,1190.5,1983.5,2782.0,19.111842105263158,10,50,5810,700,87.63157894736842,12.549342105263158,10
poa-n200-6.txt,21.91044776119403,51,119,21.0,-51.2032497,-30.0069056,201,11,0.7595202092515548,0,0.03725633744775525,75.225,51.94549427043697,240,191,37,38.5,85.5,123.25,119.75,158.0,196.0,34.76,10,60,3476,100,15.0,2.4,1
ber-n1500-1.txt,29.096602265156562,66,703,29.5,13.4584673,52.5349556,1501,17,1.4447690839297511,0,0.11996252150064107,121.466,33.75625636826453,240,163,76,20.0,55.0,86.25,152.0,182.0,209.0,35.45466666666667,10,60,26591,100,10.0,0.32,4
ber-n2000-3.txt,29.177411294352822,72,918,29.0,13.3799554,52.5830531,2001,10,1.5540197565185694,0,0.14296115215707628,129.1775,46.11294822227267,240,174,70,3.0,47.0,87.0,152.0,188.0,216.0,35.574,10,60,35574,100,5.0,0.24,1
LR1_8_1.txt,49.18999743348037,214.11212016137713,0,36.235341863986875,200,200,843,16,1536.7491506964802,808,157152.0,10.0,0.0,1653,1643,13,332.25,638.5,930.75,342.25,648.5,940.75,18.038004750593824,1,43,7594,200,9.002375296912113,4.009501187648456,1
bar-n100-2.txt,5.425742574257426,14,62,5.0,2.1459085,41.3738153,101,10,0.4676394905276219,0,0.011590444890960214,168.05,126.13059700167916,480,388,76,20.0,162.5,271.25,208.25,354.0,439.5,35.52,10,58,1776,100,15.0,9.6,2
nyc-n2500-3.txt,11.164334266293483,46,1716,9.0,-73.973282,40.75243,2501,9,1.2431564164264397,0,0.09945393180000323,119.9956,0.2199559955991198,480,360,121,40.0,155.5,251.0,160.0,275.5,371.0,1.3872,1,6,1734,6,2.0,0.384,1
poa-n100-4.txt,20.435643564356436,46,74,18.0,-51.2058018,-30.1314422,101,13,0.7242155102504827,0,0.033217880500096886,84.99,99.80836588182375,480,412,76,106.75,198.5,285.0,192.5,272.0,380.0,36.66,10,60,1833,100,15.0,9.6,2
LRC1_8_9.txt,28.999534326738186,241.42286552851616,0,23.67261752992875,200,200,837,17,1508.5333140327161,778,154638.0,120.0,0.0,1507,1387,125,144.0,226.0,604.25,264.0,346.0,724.25,18.251196172248804,1,50,7629,200,9.138755980861244,3.763157894736842,18
LRC1_10_10.txt,31.002420259695093,216.1712284278368,0,18.91822964970481,250,250,1045,19,1931.1188740161215,981,245093.5,150.0,0.0,1785,1635,152,194.0,284.5,737.25,344.0,434.5,887.25,17.737547892720308,1,40,9259,200,9.157088122605364,3.4885057471264367,10
bar-n3000-6.txt,13.616127957347551,78,2283,13.0,2.1974233,41.3999007,3001,17,0.6109826990299861,0,0.023277683433719887,87.157,104.47213512543269,480,442,36,81.0,195.0,313.0,169.0,286.0,402.25,34.64066666666667,10,60,51961,100,5.0,0.32,1
nyc-n400-3.txt,11.022443890274314,46,225,9.0,-73.97728,40.71949,401,8,0.9951236875317626,0,0.059129042449500346,120.0,0.0,477,357,123,42.75,154.5,249.0,162.75,274.5,369.0,1.57,1,6,314,6,2.0,2.4,1
LC1_4_2.txt,8.26648328928995,87.86353054595519,0,5.0990195135927845,100,100,423,19,662.8573823273482,281,32793.5,376.99763033175356,551.4807533553632,1397,1190,73,19.25,317.0,617.75,373.75,678.0,1239.5,17.819905213270143,10,50,3760,200,80.61611374407583,7.113744075829384,20
lr107.txt,14.280178194933878,41.7612260356422,0,12.589537363407594,35,35,105,10,258.1769802298352,94,4460.0,114.63461538461539,83.20896513416223,213,180,48,0.0,0.0,83.5,115.0,186.0,198.0,13.634615384615385,1,41,709,200,9.23076923076923,4.423076923076923,1
ber-n800-5.txt,28.918851435705367,67,355,28.5,13.4184503,52.4935917,801,12,1.5086683479707779,0,0.13845021547061032,162.13625,120.51601630462856,480,402,77,52.5,172.0,279.5,228.75,350.5,445.25,36.4025,10,60,14561,100,5.0,1.2,1
bar-n800-4.txt,4.711610486891386,20,489,4.0,2.1441611,41.4018058,801,13,0.5332284958745555,0,0.017142473832034634,164.50125,122.21681553058686,480,397,76,28.0,154.5,273.25,207.0,325.0,448.25,35.3175,10,60,14127,100,10.0,1.2,2
ber-n200-1.txt,28.557213930348258,52,83,29.0,13.3939665,52.5142751,201,11,1.2842740148110376,0,0.10432804130355056,129.22,44.48023830871413,240,155,83,0.0,50.0,79.0,143.0,184.5,214.0,80.28,11,168,8028,300,15.0,2.4,6
LRC2_2_10.txt,32.783488283887095,92.47702417357513,0,27.65863337187866,70,70,203,13,521.3339049076442,184,18424.0,600.0,0.0,2489,1889,609,65.25,255.5,793.25,665.25,855.5,1393.25,17.85148514851485,1,43,1803,1000,9.801980198019802,25.099009900990097,4
LRC1_4_6.txt,18.690383959773982,98.59513172565875,0,13.435015956036224,100,100,417,13,732.8497220450054,353,36856.0,60.0,0.0,743,683,68,93.75,138.5,272.25,153.75,198.5,332.25,18.39423076923077,1,46,3826,200,9.23076923076923,3.6778846153846154,18
bar-n2000-4.txt,12.875562218890554,70,1447,13.0,2.1448481,41.3869443,2001,18,0.6173599874970442,0,0.022131774790640435,149.0505,103.87351900147601,480,406,66,49.0,172.0,280.0,210.0,331.0,438.0,91.971,10,180,91971,300,10.0,0.48,2
LR1_10_8.txt,47.499888689677746,265.9962405749375,0,38.07886552931954,250,250,1047,20,1929.4467806330276,1002,246052.5,1298.5793499043978,735.9064148054264,1904,1707,48,0.0,0.0,13.5,1590.25,1682.0,1746.75,18.54684512428298,1,46,9700,200,9.120458891013385,3.6806883365200767,1
lc207.txt,17.673539036481376,53.85164807134504,0,15.620499351813308,40,50,103,11,274.7563866035929,70,5307.5,613.5490196078431,300.18261198519565,3288,2976,208,481.25,1261.0,2018.5,1013.5,1903.5,2720.25,17.45098039215686,10,50,890,700,86.47058823529412,66.47058823529412,10
LR1_4_5.txt,24.14256958752285,82.20097323024831,0,20.18653426440735,100,100,413,12,747.5626576363217,387,37716.5,30.0,0.0,757,727,34,140.0,291.0,452.5,170.0,321.0,482.5,18.063106796116504,1,48,3721,200,9.41747572815534,3.9029126213592233,1
LRC2_4_6.txt,40.1333687875103,154.14927829866735,0,31.76476034853718,100,100,407,13,732.8497220450054,345,36856.0,240.0,0.0,3038,2798,248,328.25,544.0,1023.75,568.25,784.0,1263.75,18.054187192118228,1,50,3665,1000,9.704433497536947,15.073891625615763,4
ber-n400-6.txt,29.76558603491272,68,169,30.0,13.4240661,52.5129296,401,12,1.449947594855302,0,0.1228807261453555,105.615,131.66019434513987,480,436,43,76.0,177.0,288.25,178.75,294.0,411.0,35.35,10,60,7070,100,5.0,2.4,1
LR1_6_10.txt,31.429322028520847,167.621597653763,0,26.999898388517146,150,150,629,19,1150.0224300386249,596,87418.5,118.55573248407643,29.013752761479015,1158,1111,57,182.0,443.5,677.0,314.75,569.0,798.0,18.261146496815286,1,46,5734,200,9.10828025477707,3.840764331210191,1
poa-n4000-2.txt,21.485128717820544,58,2852,20.0,-51.1240317,-30.0147685,4001,15,0.8004551363840082,0,0.04298007923736713,70.8495,44.71880867990559,240,193,37,40.0,78.0,117.0,110.0,148.5,188.0,94.7415,10,180,189483,300,15.0,0.12,2
lrc101.txt,12.254035389231733,46.52956049652737,0,8.602325267042627,40,50,107,12,295.5024699848034,87,6264.0,30.0,0.0,222,192,41,62.0,87.0,129.5,92.0,117.0,159.5,16.62264150943396,2,40,881,200,8.867924528301886,4.528301886792453,14
LC1_4_3.txt,10.23549929563195,77.10382610480494,0,5.743903072168841,100,100,421,19,662.8573823273482,276,32793.5,696.4738095238096,637.0499208814105,1397,1190,75,0.0,11.5,446.75,511.0,1264.5,1325.0,18.476190476190474,10,40,3880,200,81.42857142857143,7.147619047619048,20
poa-n2500-6.txt,5.9272291083566575,27,755,5.0,-51.1915311,-29.9912506,2501,14,0.5500356945527688,0,0.021579733989290917,69.3332,42.37312093485681,240,192,42,38.0,84.0,131.0,110.0,154.0,202.0,96.3176,10,180,120397,300,5.0,0.192,2
LR1_10_10.txt,41.28372134099229,247.81444671366518,0,33.37663853655727,250,250,1039,20,1929.4467806330276,994,246052.5,121.40077071290943,30.43960632658329,1826,1734,113,348.25,743.0,1101.0,465.25,858.0,1215.75,18.25626204238921,1,46,9475,200,9.267822736030828,3.7090558766859343,1
lrc207.txt,33.45076709411317,83.6301381082203,0,34.17601498127012,40,50,103,12,295.5024699848034,84,6264.0,349.79411764705884,163.639149771523,942,651,299,88.75,260.0,420.25,467.5,586.0,744.25,15.607843137254902,2,40,796,1000,9.607843137254902,18.823529411764707,10
ber-n3000-7.txt,29.04431856047984,68,1314,29.0,13.4135645,52.4962196,3001,14,1.5405232537001619,0,0.14095655005254287,71.10566666666666,44.9977907000876,240,198,36,43.0,83.0,119.0,114.75,153.0,190.0,35.00066666666667,10,60,52501,100,15.0,0.16,1
LR2_2_3.txt,51.70494265293749,134.35028842544403,0,44.82186966202994,70,70,203,14,518.7183201277799,184,18385.0,1296.3465346534654,1178.5828832063535,2524,2014,104,0.0,16.5,943.25,1066.25,2282.0,2474.75,18.06930693069307,1,41,1825,1000,9.801980198019802,25.099009900990097,1
bar-n800-7.txt,13.720349563046192,28,611,14.0,2.0769507,41.3602973,801,15,0.6038121219094559,0,0.021771822906974773,140.66625,89.89367253003684,480,399,69,55.75,174.5,280.25,206.75,324.0,426.0,34.2275,10,60,13691,100,10.0,1.2,1
nyc-n3000-4.txt,11.07230923025658,50,2327,9.0,-73.956772,40.785931,3001,8,1.2059652541633845,0,0.0877399906259968,29.997333333333334,0.14603500341432604,480,450,32,100.0,218.0,316.0,130.0,248.0,346.0,1.38,1,6,2070,6,2.0,0.32,1
LR2_6_10.txt,74.33949370072274,217.44194627532195,0,67.38114351941583,150,150,605,19,1150.0224300386249,574,87418.5,481.63576158940396,59.74778484560248,4775,4432,342,695.75,1724.0,2661.5,1176.5,2214.0,3109.5,17.579470198675498,1,46,5309,1000,9.867549668874172,15.97019867549669,1
bar-n600-6.txt,14.242928452579035,29,469,13.5,2.2091487,41.4135719,601,17,0.5852995684196628,0,0.020946371494694756,104.375,129.81610470841693,480,427,40,58.5,169.0,286.0,172.75,281.0,399.0,34.9,10,60,10470,100,15.0,1.6,1
ber-n1000-2.txt,29.174825174825173,69,401,30.0,13.3149349,52.4874307,1001,15,1.471948819412177,0,0.12476092001394466,69.076,41.79461955802445,240,196,45,42.0,83.5,122.0,112.0,152.5,192.0,98.764,10,180,49382,300,10.0,0.48,8
LR2_8_2.txt,92.23317491227678,273.27092783536267,0,81.21860867200454,200,200,809,16,1536.7491506964802,773,157152.0,1730.6287128712872,2795.103197454988,6738,6578,110,7.25,1706.5,3324.75,1820.5,3460.5,6448.75,17.603960396039604,1,45,7112,1000,9.801980198019802,16.71039603960396,1
bar-n3000-4.txt,13.958013995334888,29,2343,14.0,2.0516417,41.4551615,3001,20,0.6248815208850296,0,0.023700869496040194,80.277,58.33025747985917,240,197,36,29.0,76.0,122.0,112.0,157.0,205.0,34.208666666666666,10,60,51313,100,10.0,0.16,1
ber-n400-5.txt,25.780548628428928,60,166,25.0,13.4204585,52.516253,401,15,1.4380326121569555,0,0.11597335097123979,168.1625,126.0743474849265,480,386,83,46.0,151.0,251.0,224.0,329.5,436.25,99.63,11,180,19926,300,15.0,2.4,1
nyc-n5000-3.txt,10.943011397720456,50,3389,9.0,-73.9814,40.714386,5001,7,1.518674215939224,0,0.12839530541900324,119.9998,0.014140721339450827,480,360,121,54.0,153.0,251.0,174.0,273.0,371.0,1.4124,1,6,3531,6,2.0,0.192,1
bar-n2000-6.txt,5.278360819590205,17,1599,5.0,2.142122,41.3969068,2001,12,0.4881699163242225,0,0.014071823794010386,75.946,52.62096620169569,240,189,37,23.0,73.0,125.0,101.0,153.0,202.0,94.645,10,180,94645,300,15.0,0.24,2
nyc-n2000-3.txt,10.86856571714143,57,4631,9.0,-73.542999,40.691528,2001,9,1.6625832792232884,0,0.14850996671149908,119.9955,0.20119580015497343,480,360,140,64.0,159.0,247.0,184.0,279.0,367.0,1.385,1,6,1385,6,2.0,0.48,1
poa-n800-6.txt,6.451935081148564,20,422,6.0,-51.102581,-30.0266037,801,11,0.5718642326470849,0,0.022035485031702606,76.655,53.811903655232264,240,192,40,29.0,74.0,126.0,106.0,151.0,204.0,96.1875,10,180,38475,300,5.0,0.6,2
lr209.txt,20.98603090719725,63.00793600809346,0,18.439088914585774,35,35,103,10,258.1769802298352,92,4460.0,351.65686274509807,162.36864948399267,981,694,301,93.0,269.5,443.5,481.0,605.0,771.75,14.450980392156863,2,35,737,1000,9.607843137254902,19.607843137254903,1
bar-n600-7.txt,14.59567387687188,28,494,14.0,2.1454164,41.3925403,601,16,0.5729196325139289,0,0.020491631879654408,111.34166666666667,138.29534192163604,480,431,36,55.0,181.5,311.25,183.5,288.5,417.0,91.79,11,179,27537,300,15.0,1.6,1
poa-n400-6.txt,21.41645885286783,52,294,19.0,-51.1640497,-30.1880754,401,13,0.7592872527698855,0,0.037612001423561026,128.5675,44.06603503550098,240,166,86,17.0,54.0,88.0,160.0,188.0,211.25,97.235,10,179,19447,300,10.0,1.2,1
bar-n400-3.txt,11.062344139650873,24,299,11.0,2.1451501,41.3951064,401,13,0.5500695736329603,0,0.019190978663340283,97.055,120.4809402976255,480,437,35,58.75,177.0,319.0,156.75,283.0,418.5,35.925,10,60,7185,100,5.0,2.4,2
